_time,occupancy,temperature
2025-04-23 06:15:00+00:00,1,18.93
2025-04-23 06:35:00+00:00,1,19.56
2025-04-23 07:10:00+00:00,1,22.99666666666667
2025-04-23 07:25:00+00:00,1,19.62
2025-04-23 07:35:00+00:00,1,20.12
2025-04-23 08:10:00+00:00,1,23.185000000000002
2025-04-23 08:40:00+00:00,1,20.62
2025-04-23 09:10:00+00:00,0,23.310000000000002
2025-04-23 09:15:00+00:00,1,20.75
2025-04-23 09:25:00+00:00,1,19.663333333333338
2025-04-23 09:30:00+00:00,1,18.12
2025-04-23 09:35:00+00:00,1,17.12
2025-04-23 09:35:00+00:00,1,20.68
2025-04-23 09:40:00+00:00,1,16.62
2025-04-23 09:45:00+00:00,1,16.12
2025-04-23 09:50:00+00:00,1,15.62
2025-04-23 09:55:00+00:00,0,15.62
2025-04-23 09:55:00+00:00,0,20.68
2025-04-23 10:35:00+00:00,1,20.465
2025-04-23 10:45:00+00:00,0,15.34
2025-04-23 10:50:00+00:00,1,15.06
2025-04-23 10:55:00+00:00,0,15.06
2025-04-23 11:10:00+00:00,0,23.409999999999997
2025-04-23 11:25:00+00:00,1,23.43
2025-04-23 11:45:00+00:00,1,15.09
2025-04-23 11:50:00+00:00,1,15.12
2025-04-23 12:00:00+00:00,1,15.453333333333333
2025-04-23 12:05:00+00:00,0,16.62
2025-04-23 12:10:00+00:00,1,23.465
2025-04-23 12:15:00+00:00,1,17.62
2025-04-23 12:30:00+00:00,1,19.12
2025-04-23 12:35:00+00:00,1,20.625
2025-04-23 13:35:00+00:00,0,21.125
2025-04-23 14:55:00+00:00,0,20.619999999999997
2025-04-23 18:35:00+00:00,0,21.060000000000002
2025-04-23 20:55:00+00:00,0,19.305
2025-04-24 04:00:00+00:00,0,18.18
2025-04-24 05:05:00+00:00,1,17.786666666666665
2025-04-24 05:10:00+00:00,0,15.596666666666666
2025-04-24 05:15:00+00:00,1,14.93
2025-04-24 05:20:00+00:00,1,15.43
2025-04-24 05:25:00+00:00,1,15.93
2025-04-24 05:35:00+00:00,1,15.263333333333334
2025-04-24 05:35:00+00:00,1,18.905
2025-04-24 05:40:00+00:00,1,16.93
2025-04-24 05:40:00+00:00,1,18.75
2025-04-24 05:45:00+00:00,1,17.93
2025-04-24 06:00:00+00:00,1,19.93
2025-04-24 06:10:00+00:00,0,22.99666666666667
2025-04-24 06:20:00+00:00,1,19.4
2025-04-24 06:25:00+00:00,1,17.456666666666667
2025-04-24 06:30:00+00:00,1,16.75
2025-04-24 06:35:00+00:00,1,16.215
2025-04-24 06:35:00+00:00,1,19.155
2025-04-24 06:40:00+00:00,0,16.68
2025-04-24 06:50:00+00:00,1,14.913333333333334
2025-04-24 07:10:00+00:00,1,23.159999999999997
2025-04-24 07:25:00+00:00,0,17.12
2025-04-24 07:50:00+00:00,0,17.62
2025-04-24 08:10:00+00:00,1,23.245
2025-04-24 08:35:00+00:00,0,20.244999999999997
2025-04-24 08:40:00+00:00,1,18.62
2025-04-24 09:10:00+00:00,1,23.349999999999998
2025-04-24 09:35:00+00:00,1,20.494999999999997
2025-04-24 09:40:00+00:00,1,20.56
2025-04-24 10:10:00+00:00,0,23.456666666666667
2025-04-24 10:20:00+00:00,1,15.87
2025-04-24 10:35:00+00:00,1,20.619999999999997
2025-04-24 10:50:00+00:00,0,15.87
2025-04-24 10:55:00+00:00,0,16.37
2025-04-24 11:00:00+00:00,1,16.87
2025-04-24 11:10:00+00:00,1,23.625
2025-04-24 11:10:00+00:00,1,17.87
2025-04-24 11:20:00+00:00,1,23.75
2025-04-24 11:20:00+00:00,1,18.87
2025-04-24 11:45:00+00:00,1,20.87
2025-04-24 11:45:00+00:00,1,21.18
2025-04-24 12:10:00+00:00,1,23.905
2025-04-24 12:10:00+00:00,1,19.203333333333333
2025-04-24 12:15:00+00:00,1,24.06
2025-04-24 12:35:00+00:00,0,21.494999999999997
2025-04-24 13:10:00+00:00,0,23.935
2025-04-24 13:35:00+00:00,0,21.744999999999997
2025-04-24 15:10:00+00:00,0,23.47333333333333
2025-04-24 17:35:00+00:00,0,21.28
2025-04-24 19:10:00+00:00,0,23.203333333333333
2025-04-24 20:35:00+00:00,0,20.995
2025-04-24 21:10:00+00:00,0,23.15
2025-04-25 05:15:00+00:00,1,20.0
2025-04-25 05:35:00+00:00,1,19.37
2025-04-25 05:35:00+00:00,1,20.03
2025-04-25 06:20:00+00:00,1,20.37
2025-04-25 06:35:00+00:00,0,20.53
2025-04-25 06:40:00+00:00,1,21.37
2025-04-25 06:40:00+00:00,1,21.0
2025-04-25 07:20:00+00:00,0,20.84
2025-04-25 07:25:00+00:00,1,19.31
2025-04-25 07:45:00+00:00,1,21.68
2025-04-25 08:35:00+00:00,0,21.994999999999997
2025-04-25 09:20:00+00:00,1,23.81
2025-04-25 10:25:00+00:00,1,24.0
2025-04-25 11:15:00+00:00,1,24.31
2025-04-25 12:15:00+00:00,1,24.5
2025-04-25 12:30:00+00:00,0,24.5
2025-04-25 13:15:00+00:00,0,24.24666666666667
2025-04-25 14:15:00+00:00,0,23.995
2025-04-25 14:35:00+00:00,0,22.685000000000002
2025-04-25 17:15:00+00:00,0,23.560000000000002
2025-04-25 17:35:00+00:00,0,21.9
2025-04-25 21:35:00+00:00,0,21.215
2025-04-25 23:15:00+00:00,0,23.244999999999997
2025-04-26 02:15:00+00:00,0,23.139999999999997
2025-04-26 03:35:00+00:00,0,19.745
2025-04-26 04:35:00+00:00,0,19.525
2025-04-26 11:15:00+00:00,0,23.369999999999997
2025-04-26 11:35:00+00:00,0,20.810000000000002
2025-04-26 12:35:00+00:00,0,21.155
2025-04-26 13:35:00+00:00,0,21.53
2025-04-26 14:35:00+00:00,0,21.875
2025-04-26 17:35:00+00:00,0,22.435000000000002
2025-04-26 19:35:00+00:00,0,22.375
2025-04-26 23:35:00+00:00,0,20.655
2025-04-27 08:35:00+00:00,0,19.775
